id,left,top,right,bottom,유휴공연장_개수,공연시설_개수,문화공간_개수,문화시설_개수,노인여가복지시설_개수,노인의료복지시설_개수,장애인거주복지시설_개수,장애인지역사회재활시설_개수
3775,965535.230199999990873,1940487.158199999947101,966035.230199999990873,1939987.158199999947101,0,0,0,0,0,0,0,0
3760,965535.230199999990873,1947987.158199999947101,966035.230199999990873,1947487.158199999947101,0,0,0,1,0,0,0,0
3761,965535.230199999990873,1947487.158199999947101,966035.230199999990873,1946987.158199999947101,0,0,0,0,0,0,0,0
3762,965535.230199999990873,1946987.158199999947101,966035.230199999990873,1946487.158199999947101,0,1,2,0,0,0,0,0
3763,965535.230199999990873,1946487.158199999947101,966035.230199999990873,1945987.158199999947101,1,1,1,1,0,0,0,0
3764,965535.230199999990873,1945987.158199999947101,966035.230199999990873,1945487.158199999947101,0,0,0,0,0,0,0,0
3765,965535.230199999990873,1945487.158199999947101,966035.230199999990873,1944987.158199999947101,0,0,0,0,1,0,0,0
3766,965535.230199999990873,1944987.158199999947101,966035.230199999990873,1944487.158199999947101,0,0,0,0,0,0,0,0
3767,965535.230199999990873,1944487.158199999947101,966035.230199999990873,1943987.158199999947101,0,0,1,0,0,0,0,0
3648,964535.230199999990873,1942987.158199999947101,965035.230199999990873,1942487.158199999947101,0,0,0,0,0,0,0,0
3649,964535.230199999990873,1942487.158199999947101,965035.230199999990873,1941987.158199999947101,0,0,0,0,0,0,0,0
3650,964535.230199999990873,1941987.158199999947101,965035.230199999990873,1941487.158199999947101,0,0,1,0,0,1,0,0
3651,964535.230199999990873,1941487.158199999947101,965035.230199999990873,1940987.158199999947101,0,0,0,0,0,0,0,0
3652,964535.230199999990873,1940987.158199999947101,965035.230199999990873,1940487.158199999947101,0,0,0,0,0,0,0,0
3653,964535.230199999990873,1940487.158199999947101,965035.230199999990873,1939987.158199999947101,0,0,0,0,0,1,0,0
3654,964535.230199999990873,1939987.158199999947101,965035.230199999990873,1939487.158199999947101,0,0,0,0,0,0,0,0
3673,965035.230199999990873,1960987.158199999947101,965535.230199999990873,1960487.158199999947101,0,0,0,0,0,0,0,0
3674,965035.230199999990873,1960487.158199999947101,965535.230199999990873,1959987.158199999947101,0,0,0,0,0,0,0,0
3675,965035.230199999990873,1959987.158199999947101,965535.230199999990873,1959487.158199999947101,0,0,0,0,0,0,0,0
3676,965035.230199999990873,1959487.158199999947101,965535.230199999990873,1958987.158199999947101,0,0,0,0,0,0,0,0
3677,965035.230199999990873,1958987.158199999947101,965535.230199999990873,1958487.158199999947101,0,0,0,0,0,0,0,0
3678,965035.230199999990873,1958487.158199999947101,965535.230199999990873,1957987.158199999947101,0,0,0,0,0,0,0,0
3679,965035.230199999990873,1957987.158199999947101,965535.230199999990873,1957487.158199999947101,0,0,0,0,0,0,0,0
3689,965035.230199999990873,1952987.158199999947101,965535.230199999990873,1952487.158199999947101,0,0,0,0,0,0,0,0
3690,965035.230199999990873,1952487.158199999947101,965535.230199999990873,1951987.158199999947101,0,0,0,0,0,0,0,0
3692,965035.230199999990873,1951487.158199999947101,965535.230199999990873,1950987.158199999947101,0,0,0,0,0,0,0,0
3693,965035.230199999990873,1950987.158199999947101,965535.230199999990873,1950487.158199999947101,0,0,0,0,0,0,0,0
3694,965035.230199999990873,1950487.158199999947101,965535.230199999990873,1949987.158199999947101,0,0,0,0,0,2,0,0
3695,965035.230199999990873,1949987.158199999947101,965535.230199999990873,1949487.158199999947101,0,2,2,3,0,0,0,0
3680,965035.230199999990873,1957487.158199999947101,965535.230199999990873,1956987.158199999947101,0,0,0,0,0,0,0,0
3681,965035.230199999990873,1956987.158199999947101,965535.230199999990873,1956487.158199999947101,0,0,0,0,0,0,0,0
3682,965035.230199999990873,1956487.158199999947101,965535.230199999990873,1955987.158199999947101,0,0,0,1,0,1,0,0
3683,965035.230199999990873,1955987.158199999947101,965535.230199999990873,1955487.158199999947101,0,0,0,0,0,2,0,0
3684,965035.230199999990873,1955487.158199999947101,965535.230199999990873,1954987.158199999947101,0,0,0,0,0,0,0,0
3685,965035.230199999990873,1954987.158199999947101,965535.230199999990873,1954487.158199999947101,0,0,0,0,0,0,0,0
3686,965035.230199999990873,1954487.158199999947101,965535.230199999990873,1953987.158199999947101,0,0,0,0,0,0,0,0
3687,965035.230199999990873,1953987.158199999947101,965535.230199999990873,1953487.158199999947101,0,0,0,0,0,0,0,0
3704,965035.230199999990873,1945487.158199999947101,965535.230199999990873,1944987.158199999947101,0,0,1,1,0,0,0,0
3705,965035.230199999990873,1944987.158199999947101,965535.230199999990873,1944487.158199999947101,0,0,0,0,0,0,0,0
3706,965035.230199999990873,1944487.158199999947101,965535.230199999990873,1943987.158199999947101,0,0,0,1,0,0,0,0
3707,965035.230199999990873,1943987.158199999947101,965535.230199999990873,1943487.158199999947101,0,0,0,0,0,0,0,0
3708,965035.230199999990873,1943487.158199999947101,965535.230199999990873,1942987.158199999947101,0,0,1,1,0,0,1,2
3709,965035.230199999990873,1942987.158199999947101,965535.230199999990873,1942487.158199999947101,0,0,0,0,0,0,0,0
3710,965035.230199999990873,1942487.158199999947101,965535.230199999990873,1941987.158199999947101,0,0,0,0,0,0,0,0
3711,965035.230199999990873,1941987.158199999947101,965535.230199999990873,1941487.158199999947101,0,0,0,0,0,0,0,0
3696,965035.230199999990873,1949487.158199999947101,965535.230199999990873,1948987.158199999947101,0,0,0,0,0,0,0,0
3697,965035.230199999990873,1948987.158199999947101,965535.230199999990873,1948487.158199999947101,0,0,0,0,0,0,0,0
3698,965035.230199999990873,1948487.158199999947101,965535.230199999990873,1947987.158199999947101,0,0,0,0,0,0,0,0
3699,965035.230199999990873,1947987.158199999947101,965535.230199999990873,1947487.158199999947101,0,0,0,0,0,0,0,0
3700,965035.230199999990873,1947487.158199999947101,965535.230199999990873,1946987.158199999947101,0,0,0,0,0,0,0,0
3701,965035.230199999990873,1946987.158199999947101,965535.230199999990873,1946487.158199999947101,0,0,0,0,0,0,0,0
3702,965035.230199999990873,1946487.158199999947101,965535.230199999990873,1945987.158199999947101,0,1,3,0,0,0,0,0
3703,965035.230199999990873,1945987.158199999947101,965535.230199999990873,1945487.158199999947101,0,0,0,0,0,0,0,0
3592,964035.230199999990873,1940487.158199999947101,964535.230199999990873,1939987.158199999947101,0,0,0,0,0,0,0,0
3593,964035.230199999990873,1939987.158199999947101,964535.230199999990873,1939487.158199999947101,0,0,0,0,0,0,0,0
3584,964035.230199999990873,1944487.158199999947101,964535.230199999990873,1943987.158199999947101,0,0,0,0,1,1,0,0
3585,964035.230199999990873,1943987.158199999947101,964535.230199999990873,1943487.158199999947101,0,0,0,0,0,0,0,0
3586,964035.230199999990873,1943487.158199999947101,964535.230199999990873,1942987.158199999947101,0,0,0,0,0,0,0,0
3587,964035.230199999990873,1942987.158199999947101,964535.230199999990873,1942487.158199999947101,0,0,0,1,0,0,0,0
3588,964035.230199999990873,1942487.158199999947101,964535.230199999990873,1941987.158199999947101,0,0,0,0,0,0,0,0
3589,964035.230199999990873,1941987.158199999947101,964535.230199999990873,1941487.158199999947101,0,0,0,0,0,0,0,0
3590,964035.230199999990873,1941487.158199999947101,964535.230199999990873,1940987.158199999947101,0,0,1,0,0,0,1,0
3591,964035.230199999990873,1940987.158199999947101,964535.230199999990873,1940487.158199999947101,0,1,0,0,0,0,0,0
3612,964535.230199999990873,1960987.158199999947101,965035.230199999990873,1960487.158199999947101,0,0,0,0,0,0,0,0
3613,964535.230199999990873,1960487.158199999947101,965035.230199999990873,1959987.158199999947101,0,0,0,0,0,0,0,0
3614,964535.230199999990873,1959987.158199999947101,965035.230199999990873,1959487.158199999947101,0,0,0,0,0,0,0,0
3615,964535.230199999990873,1959487.158199999947101,965035.230199999990873,1958987.158199999947101,0,0,0,0,0,0,0,0
3624,964535.230199999990873,1954987.158199999947101,965035.230199999990873,1954487.158199999947101,0,0,0,0,0,0,0,0
3625,964535.230199999990873,1954487.158199999947101,965035.230199999990873,1953987.158199999947101,0,0,0,0,1,0,0,0
3626,964535.230199999990873,1953987.158199999947101,965035.230199999990873,1953487.158199999947101,0,0,0,0,0,0,0,0
3627,964535.230199999990873,1953487.158199999947101,965035.230199999990873,1952987.158199999947101,0,0,0,0,0,0,0,0
3628,964535.230199999990873,1952987.158199999947101,965035.230199999990873,1952487.158199999947101,0,0,0,0,0,0,0,0
3629,964535.230199999990873,1952487.158199999947101,965035.230199999990873,1951987.158199999947101,0,0,0,0,0,0,0,0
3630,964535.230199999990873,1951987.158199999947101,965035.230199999990873,1951487.158199999947101,0,0,0,0,0,0,0,0
3631,964535.230199999990873,1951487.158199999947101,965035.230199999990873,1950987.158199999947101,0,0,0,0,0,0,0,0
3616,964535.230199999990873,1958987.158199999947101,965035.230199999990873,1958487.158199999947101,0,0,0,0,0,0,0,0
3617,964535.230199999990873,1958487.158199999947101,965035.230199999990873,1957987.158199999947101,0,0,0,0,0,0,0,0
3618,964535.230199999990873,1957987.158199999947101,965035.230199999990873,1957487.158199999947101,0,0,0,0,0,0,0,0
3619,964535.230199999990873,1957487.158199999947101,965035.230199999990873,1956987.158199999947101,0,0,0,1,0,0,0,0
3620,964535.230199999990873,1956987.158199999947101,965035.230199999990873,1956487.158199999947101,0,0,0,0,0,0,0,0
3621,964535.230199999990873,1956487.158199999947101,965035.230199999990873,1955987.158199999947101,0,0,0,0,0,0,0,0
3622,964535.230199999990873,1955987.158199999947101,965035.230199999990873,1955487.158199999947101,0,0,1,0,1,3,0,0
3623,964535.230199999990873,1955487.158199999947101,965035.230199999990873,1954987.158199999947101,0,0,0,0,0,6,0,0
3640,964535.230199999990873,1946987.158199999947101,965035.230199999990873,1946487.158199999947101,0,0,0,0,0,0,0,1
3641,964535.230199999990873,1946487.158199999947101,965035.230199999990873,1945987.158199999947101,0,0,0,0,0,0,0,0
3642,964535.230199999990873,1945987.158199999947101,965035.230199999990873,1945487.158199999947101,0,0,1,0,0,0,0,0
3643,964535.230199999990873,1945487.158199999947101,965035.230199999990873,1944987.158199999947101,0,0,1,0,0,1,0,0
3644,964535.230199999990873,1944987.158199999947101,965035.230199999990873,1944487.158199999947101,0,0,0,0,0,0,1,0
3645,964535.230199999990873,1944487.158199999947101,965035.230199999990873,1943987.158199999947101,0,0,0,0,0,4,0,1
3646,964535.230199999990873,1943987.158199999947101,965035.230199999990873,1943487.158199999947101,0,0,0,1,0,0,0,0
3647,964535.230199999990873,1943487.158199999947101,965035.230199999990873,1942987.158199999947101,0,0,0,0,0,0,0,0
3632,964535.230199999990873,1950987.158199999947101,965035.230199999990873,1950487.158199999947101,0,0,0,0,0,0,0,0
3633,964535.230199999990873,1950487.158199999947101,965035.230199999990873,1949987.158199999947101,1,1,1,0,0,0,0,0
3634,964535.230199999990873,1949987.158199999947101,965035.230199999990873,1949487.158199999947101,0,0,0,0,0,0,0,0
3635,964535.230199999990873,1949487.158199999947101,965035.230199999990873,1948987.158199999947101,0,0,0,0,0,0,0,0
3636,964535.230199999990873,1948987.158199999947101,965035.230199999990873,1948487.158199999947101,0,0,0,0,0,0,0,0
3637,964535.230199999990873,1948487.158199999947101,965035.230199999990873,1947987.158199999947101,0,0,0,0,0,0,0,0
3638,964535.230199999990873,1947987.158199999947101,965035.230199999990873,1947487.158199999947101,0,0,0,0,0,0,0,0
3639,964535.230199999990873,1947487.158199999947101,965035.230199999990873,1946987.158199999947101,0,0,2,0,0,0,0,0
3528,963535.230199999990873,1941987.158199999947101,964035.230199999990873,1941487.158199999947101,0,0,0,0,0,0,0,0
3529,963535.230199999990873,1941487.158199999947101,964035.230199999990873,1940987.158199999947101,0,0,0,0,0,0,0,0
3530,963535.230199999990873,1940987.158199999947101,964035.230199999990873,1940487.158199999947101,0,0,0,0,0,0,0,0
3531,963535.230199999990873,1940487.158199999947101,964035.230199999990873,1939987.158199999947101,0,0,0,0,0,0,2,3
3532,963535.230199999990873,1939987.158199999947101,964035.230199999990873,1939487.158199999947101,0,0,0,0,0,0,0,0
3533,963535.230199999990873,1939487.158199999947101,964035.230199999990873,1938987.158199999947101,0,0,0,0,0,0,0,0
3534,963535.230199999990873,1938987.158199999947101,964035.230199999990873,1938487.158199999947101,0,0,0,0,0,0,0,0
3520,963535.230199999990873,1945987.158199999947101,964035.230199999990873,1945487.158199999947101,0,0,0,0,0,0,0,0
3521,963535.230199999990873,1945487.158199999947101,964035.230199999990873,1944987.158199999947101,0,0,0,0,0,0,0,0
3522,963535.230199999990873,1944987.158199999947101,964035.230199999990873,1944487.158199999947101,0,0,0,0,0,0,0,0
3523,963535.230199999990873,1944487.158199999947101,964035.230199999990873,1943987.158199999947101,0,0,0,0,0,0,0,0
3524,963535.230199999990873,1943987.158199999947101,964035.230199999990873,1943487.158199999947101,0,0,0,1,0,0,0,0
3525,963535.230199999990873,1943487.158199999947101,964035.230199999990873,1942987.158199999947101,0,0,0,0,0,0,0,0
3526,963535.230199999990873,1942987.158199999947101,964035.230199999990873,1942487.158199999947101,0,1,0,1,0,0,0,0
3527,963535.230199999990873,1942487.158199999947101,964035.230199999990873,1941987.158199999947101,0,0,0,0,0,0,0,0
3544,964035.230199999990873,1964487.158199999947101,964535.230199999990873,1963987.158199999947101,0,0,0,0,0,0,0,0
3545,964035.230199999990873,1963987.158199999947101,964535.230199999990873,1963487.158199999947101,0,0,0,0,0,0,0,0
3546,964035.230199999990873,1963487.158199999947101,964535.230199999990873,1962987.158199999947101,0,0,0,0,0,0,0,0
3547,964035.230199999990873,1962987.158199999947101,964535.230199999990873,1962487.158199999947101,0,0,0,0,0,0,0,0
3548,964035.230199999990873,1962487.158199999947101,964535.230199999990873,1961987.158199999947101,0,0,0,0,0,0,0,0
3549,964035.230199999990873,1961987.158199999947101,964535.230199999990873,1961487.158199999947101,0,0,0,0,0,0,0,0
3550,964035.230199999990873,1961487.158199999947101,964535.230199999990873,1960987.158199999947101,0,0,0,0,0,0,0,0
3551,964035.230199999990873,1960987.158199999947101,964535.230199999990873,1960487.158199999947101,0,0,0,0,0,0,0,0
3541,964035.230199999990873,1965987.158199999947101,964535.230199999990873,1965487.158199999947101,0,0,0,0,0,0,0,0
3542,964035.230199999990873,1965487.158199999947101,964535.230199999990873,1964987.158199999947101,0,0,0,0,0,0,0,0
3543,964035.230199999990873,1964987.158199999947101,964535.230199999990873,1964487.158199999947101,0,0,0,0,0,0,0,0
3560,964035.230199999990873,1956487.158199999947101,964535.230199999990873,1955987.158199999947101,0,0,0,1,0,6,0,2
3561,964035.230199999990873,1955987.158199999947101,964535.230199999990873,1955487.158199999947101,0,0,1,0,0,0,0,0
3562,964035.230199999990873,1955487.158199999947101,964535.230199999990873,1954987.158199999947101,0,0,0,0,0,1,1,0
3563,964035.230199999990873,1954987.158199999947101,964535.230199999990873,1954487.158199999947101,0,0,0,0,0,0,0,0
3564,964035.230199999990873,1954487.158199999947101,964535.230199999990873,1953987.158199999947101,0,0,0,0,0,2,0,0
3565,964035.230199999990873,1953987.158199999947101,964535.230199999990873,1953487.158199999947101,0,0,0,0,0,1,0,0
3566,964035.230199999990873,1953487.158199999947101,964535.230199999990873,1952987.158199999947101,0,0,1,0,0,0,0,0
3567,964035.230199999990873,1952987.158199999947101,964535.230199999990873,1952487.158199999947101,0,0,0,0,0,0,0,0
3552,964035.230199999990873,1960487.158199999947101,964535.230199999990873,1959987.158199999947101,0,0,0,0,0,0,0,0
3553,964035.230199999990873,1959987.158199999947101,964535.230199999990873,1959487.158199999947101,0,0,0,0,0,0,0,0
3554,964035.230199999990873,1959487.158199999947101,964535.230199999990873,1958987.158199999947101,0,0,0,0,0,0,0,0
3555,964035.230199999990873,1958987.158199999947101,964535.230199999990873,1958487.158199999947101,0,0,0,0,0,0,0,0
3556,964035.230199999990873,1958487.158199999947101,964535.230199999990873,1957987.158199999947101,0,0,1,0,0,0,0,0
3557,964035.230199999990873,1957987.158199999947101,964535.230199999990873,1957487.158199999947101,0,0,0,0,0,1,0,0
3558,964035.230199999990873,1957487.158199999947101,964535.230199999990873,1956987.158199999947101,0,0,0,0,0,0,0,0
3559,964035.230199999990873,1956987.158199999947101,964535.230199999990873,1956487.158199999947101,0,0,0,0,0,0,0,0
3576,964035.230199999990873,1948487.158199999947101,964535.230199999990873,1947987.158199999947101,0,0,0,0,0,0,0,0
3577,964035.230199999990873,1947987.158199999947101,964535.230199999990873,1947487.158199999947101,0,0,0,0,0,0,0,0
3578,964035.230199999990873,1947487.158199999947101,964535.230199999990873,1946987.158199999947101,0,0,0,0,0,0,0,0
3579,964035.230199999990873,1946987.158199999947101,964535.230199999990873,1946487.158199999947101,0,0,0,0,0,0,0,0
3580,964035.230199999990873,1946487.158199999947101,964535.230199999990873,1945987.158199999947101,0,0,0,0,0,0,0,0
3581,964035.230199999990873,1945987.158199999947101,964535.230199999990873,1945487.158199999947101,0,1,5,6,0,0,0,0
3582,964035.230199999990873,1945487.158199999947101,964535.230199999990873,1944987.158199999947101,0,0,1,0,0,0,1,2
3583,964035.230199999990873,1944987.158199999947101,964535.230199999990873,1944487.158199999947101,0,1,0,1,0,1,1,1
3568,964035.230199999990873,1952487.158199999947101,964535.230199999990873,1951987.158199999947101,0,0,0,0,0,0,0,0
3569,964035.230199999990873,1951987.158199999947101,964535.230199999990873,1951487.158199999947101,0,0,0,0,0,0,0,0
3570,964035.230199999990873,1951487.158199999947101,964535.230199999990873,1950987.158199999947101,0,0,0,0,0,0,0,0
3571,964035.230199999990873,1950987.158199999947101,964535.230199999990873,1950487.158199999947101,0,0,0,0,0,0,0,0
3572,964035.230199999990873,1950487.158199999947101,964535.230199999990873,1949987.158199999947101,0,0,0,0,0,2,0,2
3573,964035.230199999990873,1949987.158199999947101,964535.230199999990873,1949487.158199999947101,0,0,3,0,0,0,0,0
3574,964035.230199999990873,1949487.158199999947101,964535.230199999990873,1948987.158199999947101,0,0,0,1,0,0,0,0
3575,964035.230199999990873,1948987.158199999947101,964535.230199999990873,1948487.158199999947101,0,0,0,1,0,0,0,0
3464,963035.230199999990873,1943487.158199999947101,963535.230199999990873,1942987.158199999947101,0,1,1,2,0,0,0,0
3465,963035.230199999990873,1942987.158199999947101,963535.230199999990873,1942487.158199999947101,0,0,1,0,0,0,0,0
3466,963035.230199999990873,1942487.158199999947101,963535.230199999990873,1941987.158199999947101,0,0,0,0,0,0,0,0
3467,963035.230199999990873,1941987.158199999947101,963535.230199999990873,1941487.158199999947101,0,0,0,0,0,0,0,0
3468,963035.230199999990873,1941487.158199999947101,963535.230199999990873,1940987.158199999947101,0,0,0,0,0,0,0,0
3469,963035.230199999990873,1940987.158199999947101,963535.230199999990873,1940487.158199999947101,0,0,0,0,0,0,0,0
3470,963035.230199999990873,1940487.158199999947101,963535.230199999990873,1939987.158199999947101,0,0,0,0,0,0,0,0
3471,963035.230199999990873,1939987.158199999947101,963535.230199999990873,1939487.158199999947101,0,0,0,0,0,0,0,0
3456,963035.230199999990873,1947487.158199999947101,963535.230199999990873,1946987.158199999947101,0,0,0,0,0,0,0,0
3457,963035.230199999990873,1946987.158199999947101,963535.230199999990873,1946487.158199999947101,0,0,1,0,0,0,0,0
3458,963035.230199999990873,1946487.158199999947101,963535.230199999990873,1945987.158199999947101,0,0,0,0,0,0,0,0
3459,963035.230199999990873,1945987.158199999947101,963535.230199999990873,1945487.158199999947101,0,0,1,2,0,0,0,0
3460,963035.230199999990873,1945487.158199999947101,963535.230199999990873,1944987.158199999947101,1,2,0,0,0,0,0,0
3461,963035.230199999990873,1944987.158199999947101,963535.230199999990873,1944487.158199999947101,0,0,0,0,0,0,1,0
3462,963035.230199999990873,1944487.158199999947101,963535.230199999990873,1943987.158199999947101,0,0,0,0,0,0,0,0
3463,963035.230199999990873,1943987.158199999947101,963535.230199999990873,1943487.158199999947101,0,1,0,0,0,1,0,0
3480,963535.230199999990873,1965987.158199999947101,964035.230199999990873,1965487.158199999947101,0,0,0,0,0,0,0,0
3481,963535.230199999990873,1965487.158199999947101,964035.230199999990873,1964987.158199999947101,0,0,0,0,0,0,0,0
3482,963535.230199999990873,1964987.158199999947101,964035.230199999990873,1964487.158199999947101,0,0,0,0,0,0,0,0
3483,963535.230199999990873,1964487.158199999947101,964035.230199999990873,1963987.158199999947101,0,0,0,0,0,0,0,0
3484,963535.230199999990873,1963987.158199999947101,964035.230199999990873,1963487.158199999947101,0,0,0,0,0,0,0,0
3485,963535.230199999990873,1963487.158199999947101,964035.230199999990873,1962987.158199999947101,0,0,0,0,0,0,0,0
3486,963535.230199999990873,1962987.158199999947101,964035.230199999990873,1962487.158199999947101,0,0,0,0,0,0,0,0
3487,963535.230199999990873,1962487.158199999947101,964035.230199999990873,1961987.158199999947101,0,0,0,0,0,0,0,0
3472,963035.230199999990873,1939487.158199999947101,963535.230199999990873,1938987.158199999947101,0,0,0,0,0,0,0,0
3473,963035.230199999990873,1938987.158199999947101,963535.230199999990873,1938487.158199999947101,0,0,0,0,0,0,0,0
3474,963035.230199999990873,1938487.158199999947101,963535.230199999990873,1937987.158199999947101,0,0,0,0,0,0,0,0
3496,963535.230199999990873,1957987.158199999947101,964035.230199999990873,1957487.158199999947101,0,0,0,0,0,0,0,0
3497,963535.230199999990873,1957487.158199999947101,964035.230199999990873,1956987.158199999947101,0,0,2,1,1,0,0,0
3498,963535.230199999990873,1956987.158199999947101,964035.230199999990873,1956487.158199999947101,0,0,0,0,0,0,0,0
3499,963535.230199999990873,1956487.158199999947101,964035.230199999990873,1955987.158199999947101,0,0,0,1,0,3,0,0
3500,963535.230199999990873,1955987.158199999947101,964035.230199999990873,1955487.158199999947101,0,0,1,0,0,1,0,0
3501,963535.230199999990873,1955487.158199999947101,964035.230199999990873,1954987.158199999947101,0,0,1,0,0,0,0,0
3502,963535.230199999990873,1954987.158199999947101,964035.230199999990873,1954487.158199999947101,0,0,0,0,0,0,0,0
3503,963535.230199999990873,1954487.158199999947101,964035.230199999990873,1953987.158199999947101,0,0,0,1,0,0,0,0
3488,963535.230199999990873,1961987.158199999947101,964035.230199999990873,1961487.158199999947101,0,0,0,0,0,0,0,0
3489,963535.230199999990873,1961487.158199999947101,964035.230199999990873,1960987.158199999947101,0,0,0,0,0,0,0,0
3490,963535.230199999990873,1960987.158199999947101,964035.230199999990873,1960487.158199999947101,0,0,0,0,0,0,0,0
3491,963535.230199999990873,1960487.158199999947101,964035.230199999990873,1959987.158199999947101,0,0,1,0,0,0,0,0
3492,963535.230199999990873,1959987.158199999947101,964035.230199999990873,1959487.158199999947101,0,0,0,0,0,0,0,0
3493,963535.230199999990873,1959487.158199999947101,964035.230199999990873,1958987.158199999947101,0,0,0,0,0,1,0,0
3494,963535.230199999990873,1958987.158199999947101,964035.230199999990873,1958487.158199999947101,0,1,0,0,0,0,0,0
3495,963535.230199999990873,1958487.158199999947101,964035.230199999990873,1957987.158199999947101,0,0,1,0,0,0,0,0
3512,963535.230199999990873,1949987.158199999947101,964035.230199999990873,1949487.158199999947101,0,0,0,0,0,0,0,2
3513,963535.230199999990873,1949487.158199999947101,964035.230199999990873,1948987.158199999947101,0,0,0,0,0,0,0,0
3514,963535.230199999990873,1948987.158199999947101,964035.230199999990873,1948487.158199999947101,0,0,1,1,0,0,0,0
3515,963535.230199999990873,1948487.158199999947101,964035.230199999990873,1947987.158199999947101,1,1,0,2,0,2,0,0
3516,963535.230199999990873,1947987.158199999947101,964035.230199999990873,1947487.158199999947101,0,0,0,0,0,0,0,0
3517,963535.230199999990873,1947487.158199999947101,964035.230199999990873,1946987.158199999947101,0,0,0,0,0,0,0,0
3518,963535.230199999990873,1946987.158199999947101,964035.230199999990873,1946487.158199999947101,6,2,0,0,0,0,0,0
3519,963535.230199999990873,1946487.158199999947101,964035.230199999990873,1945987.158199999947101,0,0,0,0,0,0,0,0
3504,963535.230199999990873,1953987.158199999947101,964035.230199999990873,1953487.158199999947101,0,0,0,0,0,0,0,0
3505,963535.230199999990873,1953487.158199999947101,964035.230199999990873,1952987.158199999947101,0,0,0,0,0,1,0,0
3506,963535.230199999990873,1952987.158199999947101,964035.230199999990873,1952487.158199999947101,0,0,0,1,0,0,0,0
3507,963535.230199999990873,1952487.158199999947101,964035.230199999990873,1951987.158199999947101,0,0,0,0,0,0,0,0
3508,963535.230199999990873,1951987.158199999947101,964035.230199999990873,1951487.158199999947101,0,1,0,0,0,1,0,1
3509,963535.230199999990873,1951487.158199999947101,964035.230199999990873,1950987.158199999947101,0,0,0,0,0,2,0,1
3510,963535.230199999990873,1950987.158199999947101,964035.230199999990873,1950487.158199999947101,0,1,0,0,0,1,0,0
3511,963535.230199999990873,1950487.158199999947101,964035.230199999990873,1949987.158199999947101,1,1,0,2,0,0,0,0
3400,962535.230199999990873,1944987.158199999947101,963035.230199999990873,1944487.158199999947101,0,0,1,0,0,0,0,0
3401,962535.230199999990873,1944487.158199999947101,963035.230199999990873,1943987.158199999947101,0,0,1,0,0,0,0,0
3402,962535.230199999990873,1943987.158199999947101,963035.230199999990873,1943487.158199999947101,0,0,1,0,0,0,0,1
3403,962535.230199999990873,1943487.158199999947101,963035.230199999990873,1942987.158199999947101,0,0,0,0,0,0,0,0
3404,962535.230199999990873,1942987.158199999947101,963035.230199999990873,1942487.158199999947101,0,0,0,0,0,0,0,0
3405,962535.230199999990873,1942487.158199999947101,963035.230199999990873,1941987.158199999947101,0,0,0,0,0,0,0,0
3406,962535.230199999990873,1941987.158199999947101,963035.230199999990873,1941487.158199999947101,0,0,0,0,0,0,0,0
3407,962535.230199999990873,1941487.158199999947101,963035.230199999990873,1940987.158199999947101,0,0,0,0,0,0,0,0
3392,962535.230199999990873,1948987.158199999947101,963035.230199999990873,1948487.158199999947101,0,0,0,0,0,0,0,0
3393,962535.230199999990873,1948487.158199999947101,963035.230199999990873,1947987.158199999947101,0,0,0,0,0,2,0,0
3394,962535.230199999990873,1947987.158199999947101,963035.230199999990873,1947487.158199999947101,0,0,1,0,0,0,0,0
3395,962535.230199999990873,1947487.158199999947101,963035.230199999990873,1946987.158199999947101,0,0,0,0,0,0,0,0
3396,962535.230199999990873,1946987.158199999947101,963035.230199999990873,1946487.158199999947101,0,0,0,0,0,0,0,0
3397,962535.230199999990873,1946487.158199999947101,963035.230199999990873,1945987.158199999947101,0,0,0,0,0,0,0,0
3398,962535.230199999990873,1945987.158199999947101,963035.230199999990873,1945487.158199999947101,0,1,0,4,0,0,0,0
3399,962535.230199999990873,1945487.158199999947101,963035.230199999990873,1944987.158199999947101,0,0,0,0,0,0,0,0
3418,963035.230199999990873,1966487.158199999947101,963535.230199999990873,1965987.158199999947101,0,0,0,0,0,0,0,0
3419,963035.230199999990873,1965987.158199999947101,963535.230199999990873,1965487.158199999947101,0,0,0,0,0,0,0,0
3420,963035.230199999990873,1965487.158199999947101,963535.230199999990873,1964987.158199999947101,0,0,0,0,0,0,0,0
3421,963035.230199999990873,1964987.158199999947101,963535.230199999990873,1964487.158199999947101,0,0,0,0,0,0,0,0
3422,963035.230199999990873,1964487.158199999947101,963535.230199999990873,1963987.158199999947101,0,0,0,0,0,0,0,0
3423,963035.230199999990873,1963987.158199999947101,963535.230199999990873,1963487.158199999947101,0,0,0,0,0,0,0,0
3408,962535.230199999990873,1940987.158199999947101,963035.230199999990873,1940487.158199999947101,0,0,0,0,0,0,0,0
3409,962535.230199999990873,1940487.158199999947101,963035.230199999990873,1939987.158199999947101,0,0,0,0,0,0,0,0
3410,962535.230199999990873,1939987.158199999947101,963035.230199999990873,1939487.158199999947101,0,0,0,0,0,0,0,0
3411,962535.230199999990873,1939487.158199999947101,963035.230199999990873,1938987.158199999947101,0,0,0,0,0,0,0,0
3412,962535.230199999990873,1938987.158199999947101,963035.230199999990873,1938487.158199999947101,0,0,0,0,0,0,0,0
