분류명,공간명(한글),공간명(영어),개관년도,지역,우편번호,주소,Latitude,Longitude
공연장,상명아트홀 1관,Sang Myung Art Hall 1,2004,종로구  ,       ,서울시 종로구 동숭동 1-38 상명대학교 동숭캠퍼스 예술?디자인 센터 (우) 110-510,37.5833504,127.0027297
공연장,상명아트홀 2관,Sang Myung Art Hall 2,2004,종로구  ,       ,서울시 종로구 동숭동 1-38 상명대학교 동숭캠퍼스 예술?디자인 센터 (우) 110-510,37.5833504,127.0027297
공연연습실(대학로),상상마당 라이브홀,,    ,마포구  ,121-893,서울시 마포구 어울마당로 65,37.551001,126.9210338
공연장,상상아트홀 블루관,Sang Sang Blue Art Hall,1991,종로구  ,       ,서울시 종로구 동숭동 1-42,37.5832937,127.0032917
공연장,상상아트홀 화이트관,Sang Sang White Art Hall,2004,종로구  ,       ,서울시 종로구 동숭동 1-42,37.5832937,127.0032917
공연연습실(대학로),상설무대우리소리소극장,,    ,마포구  ,121-841,서울시 마포구 월드컵북로5가길 8-7,37.556765,126.9182533
미술관,상원미술관,,    ,종로구  ,110-848,서울시 종로구 평창 31길 27,37.6116119,126.976591
공연장,샘터파랑새극장 1관,Samtoh Bluebird Theater 1,1984,종로구  ,       ,서울시 종로구 동숭동 1-115,37.5815458,127.0023403
공연장,샘터파랑새극장 2관,Samtoh Bluebird Theater 2,2007,종로구  ,       ,서울시 종로구 동숭동 1-115,37.5815458,127.0023403
공연연습실(대학로),샘터파랑새극장1관,,    ,종로구  ,110-809,서울시 종로구 대학로 116,37.5815458,127.0023403
전시시설,샘터화랑,,    ,서초구  ,137-044,서울시 서초구 고무래로8길 4,37.502667,127.0103074
복지관,생명의전화종합사회복지관,,    ,성북구  ,136-130,서울시 성북구 오패산로 21,37.6045618,127.0364666
공연장,샤론홀,Sharon Hall,2018,서초구  ,6656,"서울시 서초구 서초대로40길 49 (서초동, 라이프재단 빌딩)",37.4894637,127.0082
공연장,샤롯데씨어터,Charlotte Theater&nbsp;,2006,송파구  ,       ,서울시 송파구 잠실동 40-1,37.5112862,127.0979392
공연연습실(대학로),샤롯데씨어터,,    ,송파구  ,138-721,서울시 송파구 올림픽로 240,37.5112862,127.0979392
공연장,서강대학교 메리홀 소극장,,1970,마포구  ,       ,서울시 마포구 신수동 1번지,37.5494124,126.940593
공연장,서강대학교 메리홀(대극장),Sogang University Mary Hall,1970,마포구  ,       ,서울시 마포구 신수동 1번지,37.5494124,126.940593
공연연습실(대학로),서강대학교메리홀,,    ,마포구  ,121-742,서울시 마포구 백범로 35,37.5512304,126.9392743
공연장,서교스퀘어,Seogyo Square,2020,마포구  ,4044,서울시 마포구 양화로 72 (서교동),37.5507977,126.9167221
도서관,서대문구 이진아기념도서관,,    ,서대문구 ,120-080,서울시 서대문구 독립문공원길 80,37.5742169,126.9561692
도서관,서대문도서관,,    ,서대문구 ,120-823,서울시 서대문구 모래내로 412,37.5833325,126.9409299
지방문화원,서대문문화원,,    ,서대문구 ,120-851,서울시 서대문구 백련사길 39,37.5832608,126.9303605
공연연습실(대학로),서대문문화체육회관,,    ,서대문구 ,120-760,서울시 서대문구 통일로 484,37.5913957,126.9424801
공연장,서대문문화회관,Seodaemun-gu Culture Facilities,1992,서대문구 ,       ,서울시 서대문구 백련사길 19 (홍은3동 산26-155번지) 서대문문화회관,37.5846072,126.9288988
문예회관,서대문문화회관,,    ,서대문구 ,120-851,서울시 서대문구 백련사길 39,37.5832608,126.9303605
공연장,서대문아트홀,,2009,서대문구 ,       ,서울시 서대문구 미근동 163번지,37.5633354,126.9672856
복지관,서대문종합사회복지관,,    ,서대문구 ,120-802,서울시 서대문구 모래내로 177,37.5714701,126.9202752
청소년수련관,서대문청소년수련관,,    ,서대문구 ,120-826,서울시 서대문구 연희로 32길 129,37.5790919,126.9379466
공연장,서연아트홀,,2013,종로구  ,       ,서울시 종로구 명륜2가 21-10,37.5839058,127.0005886
공연연습실(대학로),서연아트홀,,    ,종로구  ,110-522,서울시 종로구 창경궁로 258-9,37.5839058,127.0005886
공연장,서완소극장,SeowanTheater,2009,종로구  ,       ,서울시 종로구 명륜2가 21-23 한양빌딩 B1,37.5841719,127.0004668
공연연습실(대학로),서울 열린극장 창동,,    ,도봉구  ,132-898,서울시 도봉구 노해로69길 132,37.6581765,127.0507402
도서관,서울고덕평생학습관,,    ,강동구  ,134-804,서울시 강동구 고덕로 295,37.5581855,127.1586598
공연장,서울교육문화회관 대극장,Seoul KyoYuk MunHwa HoeKwan,    ,서초구  ,       ,서울시 서초구 양재동 202번지,37.4667729,127.0328158
공연연습실(대학로),서울교육문화회관 대극장,,    ,서초구  ,137-915,서울시 서초구 바우뫼로 12길 70,37.4667729,127.0328158
박물관,서울교육박물관,,    ,종로구  ,110-210,서울시 종로구 북촌로5길 48,37.5807787,126.9830411
공연장,서울남산국악당,Seoul Namsan Treditional Theater,2007,중구   ,       ,서울시 중구 필동 2가 84-1호 남산골 한옥마을내 서울남산국악당,37.559315,126.994477
공연연습실(대학로),서울남산국악당,,    ,중구   ,100-272,서울시 중구 퇴계로 34길 28,37.5583775,126.9939831
공연연습실(대학로),서울놀이마당,,    ,송파구  ,138-915,서울시 송파구 잠실로 148,37.5124523,127.0960483
공연연습실(대학로),서울대학교 두레문예관공연장,,    ,관악구  ,151-742,서울시 관악구 관악로 1,37.480967,126.953148
공연연습실(대학로),서울대학교문화관,,    ,관악구  ,151-742,서울시 관악구 관악로 1,37.480967,126.953148
전시시설,서울대학교미술관,,    ,관악구  ,151-742,서울시 관악구 관악로 1,37.480967,126.953148
도서관,서울도서관,,    ,중구   ,100-744,서울시 중구 세종대로 110,37.5665851,126.9782038
공연장,서울미동초등학교체육관,,    ,서대문구 ,       ,서울시 서대문구 충정로동 29 (미근동 36)번지 ,37.5644856,126.9670885
복지관,서울시립대종합사회복지관,,    ,중랑구  ,131-790,서울시 중랑구 신내길 115,37.6126006,127.1008186
미술관,서울시립미술관,,    ,중구   ,100-813,서울시 중구 덕수궁길 61,37.5643082,126.9744408
도서관,서울시립어린이도서관,,    ,종로구  ,110-054,서울시 종로구 사직로 9길 7,37.5759361,126.967264
청소년수련관,서울시립청소년드림센터,,    ,강남구  ,135-740,서울시 강남구 봉은사로114길 43,37.5124488,127.0663382
박물관,서울역사박물관,,    ,종로구  ,110-062,서울시 종로구 새문안로 55,37.5707551,126.9688336
공연장,서울연극센터,Seoul Theater Center,2007,종로구  ,       ,서울시 종로구 명륜4가 1번지,37.5834023,127.0013246
공연장,서울열린극장 창동,Seoul Open Theater CHANG DONG,    ,도봉구  ,       ,서울시 도봉구 창동 1-6,37.6581765,127.0507402
공연장,서울월드컵경기장 마당놀이전용극장,,2009,마포구  ,       ,서울시 마포구 성산동 서울월드컵경기장 북측광장 마당놀이전용극장,37.572917,126.899317
청소년수련관,서울유스호스텔,,    ,중구   ,100-250,서울시 중구 퇴계로26가길 6,37.5584605,126.9906136
공연장,서울점프전용극장,,2012,종로구  ,       ,서울시 종로구 관수동 59-7,37.5697989,126.9917928
도서관,서울중구구립도서관,,    ,중구   ,100-834,서울시 중구 동호로14길 18,37.5563646,127.0108385
공연연습실(대학로),서울패션센터 패션아트홀,,    ,중구   ,100-889,서울시 중구 퇴계로73길 50,37.5673942,127.0139749
공연장,서울패션아트홀,Seoul Fashion & Art Hall,    ,중구   ,       ,서울시 중구 신당동 251-7번지 서울패션센터 5층,37.5673069,127.0121051
공연장,서울퍼포밍아트홀,Seoul Performing Arts Hall,    ,마포구  ,       ,서울시 마포구 대흥동 30-3,37.5499841,126.9455597
공연장,서울호서아트홀 (구 클막시어터),,2009,종로구  ,       ,서울시 종로구 혜화동 143-2 유니로드빌딩 5층,37.5844992,127.0011794
복지관,서초구립 한우리정보문화센터,HanwooriRehabilitationCenter,2009,서초구  ,6756,서울시 서초구 남부순환로340길 15,37.4821422,127.0248702
공연장,서초구민회관,Seocho Hall,1988,서초구  ,       ,서울시 서초구 양재동 25,37.4816879,127.0358257
지방문화원,서초문화원,,    ,서초구  ,137-889,서울시 서초구 강남대로 201,37.4816879,127.0358257
청소년수련관,서초유스센터,,    ,서초구  ,137-872,서울시 서초구 반포대로 57,37.4855095,127.0103713
공연장,서커스싸구려관람석,,    ,종로구  ,       ,서울시 종로구 명륜4가 154-3 지하,37.5820165,126.9997859
공연장,선돌극장,Sundol Theatre,2007,종로구  ,       ,서울시 종로구 명륜1가 46-11,37.5868263,126.9997671
도서관,선유정보문화도서관,,    ,영등포구 ,150-103,서울시 영등포구 선유로 43가길 10-8,37.5333201,126.8929355
복지관,선의관악종합사회복지관,,    ,관악구  ,151-807,서울시 관악구 양녕로 16길 44-9,37.4918372,126.9456062
전시시설,선화랑,,    ,종로구  ,110-290,서울시 종로구 인사동 184,37.5729333,126.9857162
공연연습실(대학로),설치극장 정미소,,    ,종로구  ,110-810,서울시 종로구 이화장길 66,37.5782395,127.0047332
공연장,설치극장정미소,Theatre Jungmiso,2002,종로구  ,       ,서울시 종로구 동숭동 199-17 객석B/D,37.5782395,127.0047332
미술관,성곡미술관,,    ,종로구  ,110-062,서울시 종로구 신문로2가 1-101,37.5735475,126.9698356
공연연습실(대학로),성균관대 새천년홀,,    ,종로구  ,110-745,서울시 종로구 성균관로 41,37.5857974,126.9957392
공연장,성균관대학교 새천년홀,New Millenium Hall,1997,종로구  ,       ,서울시 종로구 명륜3가 53번지 성균관대학교 600주년기념관 B2F 새천년홀,37.5873659,126.9944673
공연장,성균소극장,Sungkyun Theater,2006,종로구  ,       ,서울시 종로구 명륜2가 149번지,37.584144,126.9979871
공연연습실(대학로),성균소극장,,    ,종로구  ,110-522,서울시 종로구 성균관로 12-3,37.584144,126.9979871
복지관,성내종합사회복지관,,    ,강동구  ,134-849,서울시 강동구 성안로13길 56,37.5322303,127.1293673
도서관,성동구립 금호도서관,,    ,성동구  ,133-801,서울시 성동구 난계로 20,37.5541236,127.0249051
도서관,성동구립 무지개도서관,,    ,성동구  ,133-701,서울시 성동구 고산자로 270,37.5632153,127.0367465
도서관,성동구립 용답도서관,,    ,성동구  ,133-849,서울시 성동구 용답 중앙3길 10,37.5667179,127.0513064
도서관,성동구립도서관,,    ,성동구  ,133-070,서울시 성동구 고산자로 10길 9,37.5592177,127.0349335
지방문화원,성동문화원,,    ,성동구  ,133-865,서울시 성동구 왕십리길 288,37.562579,127.0325566
공연장,성동문화회관 소월아트홀,Sowol Art Hall,2006,성동구  ,       ,서울시 성동구 행당동 142-16,37.5593642,127.0361222
공연연습실(대학로),성동문화회관(소월아트홀),,    ,성동구  ,133-865,서울시 성동구 왕십리로 281,37.5593642,127.0361222
복지관,성동종합사회복지관,,    ,성동구  ,133-814,서울시 성동구 청계천로 506,37.5703813,127.033664
청소년수련관,성동청소년문화의집,,    ,성동구  ,133-807,서울시 성동구 장터1길 18,37.5494779,127.0190581
청소년수련관,성동청소년수련관,,    ,성동구  ,133-070,서울시 성동구 고산지로 260,37.5632153,127.0367465
복지관,성민종합사회복지관,,    ,관악구  ,151-015,서울시 관악구 호암로 549,37.4667069,126.9310228
미술관,성북구립미술관,,    ,성북구  ,136-823,서울시 성북구 성북로 134,37.5948062,126.9948842
공연연습실(대학로),성북구민회관,,    ,성북구  ,136-060,서울시 성북구 성북로4길 177,37.595823,127.0079848
공연장,성북동비둘기 연극실험실 “일상지하”,SB theatre lab,2010,성북구  ,       ,서울시 성북구 성북동 100-1번지 지하,37.5930817,126.9971955
지방문화원,성북문화원,,    ,성북구  ,136-031,서울시 성북구 성북로 4길 13-8,37.5896121,127.0058455
도서관,성북정보도서관,,    ,성북구  ,136-120,서울시 성북구 화랑로 18자길 13,37.6050025,127.0507423
청소년수련관,성북청소년수련관,,    ,성북구  ,136-831,서울시 성북구 한천로 95길 7,37.5700557,127.0642733
공연연습실(대학로),성북청소년수련관,,    ,성북구  ,136-831,서울시 성북구 한천로 95길 7,37.5700557,127.0642733
복지관,성산종합사회복지관,,    ,마포구  ,121-850,서울시 마포구 월드컵로 215,37.5642995,126.9011546
공연장,성수아트홀,SungSu ArtHall,2012,성동구  ,       ,서울시 성동구 성수동1가 656-323,37.5454156,127.0469729
공연연습실(대학로),성신여자대학교,,    ,성북구  ,136-742,서울시 성북구 보문로34다길 2,37.591939,127.0220201
공연연습실(대학로),성암아트홀,,    ,강남구  ,135-833,서울시 강남구 선릉로111길 6,37.5110419,127.0429529
공연장,세실극장,Cecil Theater,1976,중구   ,       ,서울시 중구 정동 3-7번지,37.5668065,126.9759686
공연연습실(대학로),세실극장,,    ,중구   ,100-120,서울시 중구 세종대로19길 16,37.5668065,126.9759686
공연장,세실아트홀,Cecil Art Hall,1995,강남구  ,6023,서울시 강남구 언주로173길 20 (신사동),37.5281531,127.0318461
전시시설,세오갤러리,,    ,서초구  ,137-872,서울시 서초구 반포대로 94,37.4887343,127.0095941
공연장,세우아트센터,Sewoo Art Center,2002,종로구  ,       ,서울시 종로구 동숭동 1-86번지 세우아트센터 지하 1층,37.5819127,127.003969
공연장,세익스피어 극장,Shakespeare Theater,2008,종로구  ,       ,서울시 종로구 동숭동 1-147,37.5805315,127.0042076
공연연습실(대학로),세익스피어극장,,    ,종로구  ,110-809,서울시 종로구 동숭길 51,37.5805315,127.0042076
공연연습실(대학로),세종대학교대양홀,,    ,광진구  ,143-747,서울시 광진구 능동로 209,37.5507345,127.0741314
공연연습실(대학로),세종문화회관,,    ,종로구  ,110-821,서울시 종로구?세종대로 175,37.5722356,126.9759338
공연장,세종문화회관 M씨어터,Sejong M Theater,1978,종로구  ,       ,서울시 종로구 세종로 81-3,37.5722356,126.9759338
공연장,세종문화회관 대극장,Sejong Center,1978,종로구  ,       ,서울시 종로구 세종로 81-3,37.5722356,126.9759338
전시시설,세종화랑,,    ,종로구  ,110-300,서울시 종로구 인사동길 39,37.5737965,126.984952
공연장,소극장 가변,,2006,성북구  ,       ,서울시 성북구 삼선3가 5-2 지하 1층,37.6025525,127.0217244
공연장,소극장 극단적인 사람들,,    ,종로구  ,       ,서울시 종로구 명륜2가 8-29 2층,37.5844346,126.999967
공연연습실(대학로),소극장 꿈꾸는공작소,,    ,종로구  ,110-530,서울시 종로구 혜화로 14-1,37.586899,127.0002993
공연연습실(대학로),소극장 다르게놀자 ,,    ,종로구  ,110-809,서울시 종로구 동숭길 39,37.5799967,127.0042474
공연장,소극장 다르게놀자(구.손가락놀이극장),Theater Dareuge Nolja,1999,종로구  ,       ,서울시 종로구 동숭동 1-153,37.5799967,127.0042474
공연장,소극장 시월,,    ,종로구  ,       ,서울시 종로구 동숭동 1-47 연경빌딩,37.5829596,127.0024201
공연연습실(대학로),소극장 아리랑,,    ,종로구  ,110-809,서울시 종로구 동숭길 39,37.5799967,127.0042474
공연연습실(대학로),소극장 알과핵,,    ,종로구  ,110-809,서울시 종로구 동숭길 25,37.5799187,127.0035083
공연장,소극장축제,,2003,종로구  ,       ,서울시 종로구 명륜4가 111-2,37.5818497,127.0008522
공연장,소극장피카소,Theater Picaso,2008,종로구  ,       ,서울시 종로구 명륜4가 69-1 소극장 피카소,37.5826978,127.0006477
공연연습실(대학로),소극장피카소,,    ,종로구  ,110-524,서울시 종로구 대명1길 20,37.5826978,127.0006477
미술관,소마미술관,,    ,송파구  ,138-749,서울시 송파구 올림픽로 424,37.5210311,127.1161652
공연장,소울소극장,,2009,종로구  ,       ,서울시 종로구 혜화동 188번지 지층,37.5837378,127.0021417
도서관,솔샘문화정보도서관,,    ,강북구  ,142-100,서울시 강북구 솔샘로 177,37.620458,127.0124383
전시시설,송아트갤러리,,    ,서초구  ,137-921,서울시 서초구 서초중앙로 188,37.4981989,127.0133145
도서관,송중문화정보도서관,,    ,강북구  ,142-809,서울시 강북구 도봉로 20나길 6,37.61832,127.0299758
도서관,송파도서관,,    ,송파구  ,138-857,서울시 송파구 동남로 263,37.5020129,127.1321882
공연장,송파문화원,Songpa Cultural Center,1994,송파구  ,       ,서울시 송파구 잠실동84번지(138-220),37.5102687,127.0763977
지방문화원,송파문화원,,    ,송파구  ,138-892,서울시 송파구 올림픽로 44,37.5102687,127.0763977
도서관,송파어린이도서관,,    ,송파구  ,138-908,서울시 송파구 올림픽로 105,37.5121101,127.0824183
공연연습실(대학로),송파여성문화회관소극장,,    ,송파구  ,138-851,서울시 송파구 백제고분로 42길 5,37.5058978,127.1097799
복지관,송파종합사회복지관,,    ,송파구  ,138-813,서울시 송파구 오금로51길 34,37.4982788,127.1417792
청소년수련관,송파청소년수련관,,    ,송파구  ,138-885,서울시 송파구 중대로4길 4,37.4895602,127.1106174
복지관,수서명화종합사회복지관,,    ,강남구  ,135-783,서울시 강남구 광평로 51길 49,37.4911322,127.1001778
복지관,수서종합사회복지관,,    ,강남구  ,135-885,서울시 강남구 광평로 56길 11,37.4873122,127.1051462
청소년수련관,수서청소년수련관,,    ,강남구  ,135-886,서울시 강남구 광평로 144,37.4832555,127.0893646
도서관,수유문화정보도서관,,    ,강북구  ,142-070,서울시 강북구 삼양로 299,37.6300774,127.0176093
전시시설,수화랑,,    ,강남구  ,135-732,서울시 강남구 테헤란로 521,37.5090474,127.060893
공연장,숙명아트센터 - 씨어터S,Sookmyung Art Center - Theater S,2008,용산구  ,       ,서울시 용산구 청마동 2가 53-12 숙명여자대학교 르네상스플라자 B205,37.5446761,126.9640826
전시시설,숙명여자대학교 문신미술관,,    ,용산구  ,140-742,서울시 용산구 효창원길 52,37.5427825,126.9608745
공연연습실(대학로),숙명여자대학교르네상스플라자콘서트홀,,    ,용산구  ,140-742,서울시 용산구 청파로47길 100,37.5461385,126.9649336
공연장,쉐라톤 그랜드 워커힐호텔 워커힐씨어터,Sheraton Grand Walkerhill Hotel Walkerhill Theatre,2008,광진구  ,       ,서울시 광진구 아차성길 175(광장동 산21) 쉐라톤 그랜드 워커힐,37.5478239,127.1047149
공연장,슈퍼맨아트홀,SupermanArtHall,2012,마포구  ,       ,서울시 마포구 서교동 394-44 서교제일빌딩 지하,37.5504587,126.9157099
공연장,스카이씨어터,Sky Theatre,2010,종로구  ,       ,서울시 종로구 동숭동 1-48 6층,37.5830042,127.0026459
공연장,스타시티 IM스테이지,Starcity IM Stage,2007,종로구  ,       ,서울시 종로구 명륜4가 113-1 스타시티 빌딩,37.582024,127.000347
공연장,스타시티 TM스테이지,Starcity TM Stage,2007,종로구  ,       ,서울시 종로구 명륜4가 113-1 스타시티 빌딩,37.582024,127.000347
공연장,스튜디오 동숭무대,Studio Dongsung Stage,2008,강북구  ,       ,서울시 강북구 미아5동 482-2  (142-105),37.6145576,127.0251302
전시시설,스페이스선+,,    ,종로구  ,110-220,서울시 종로구 삼청로 75-1,37.5821929,126.9814455
공연장,시네마 정동 1관,Cinema Jeongdong 1,2000,중구   ,       ,서울시 중구 정동 스타식스 정동 아트홀,37.5666082,126.9731481
공연장,시네코아 비밥 전용관,CINECORE BIBAP THEATRE,2012,종로구  ,       ,서울시 종로구 삼일대로 386 (관철동 33-1),37.5689572,126.98815
공연연습실(대학로),시네코아 비밥전용관 ,,    ,종로구  ,110-111,서울시 종로구 삼일대로 386,37.5689572,126.98815
공연연습실(대학로),시립창동문화체육센터공연장,,    ,도봉구  ,132-898,서울시 도봉구 노해로 69길 132,37.6581765,127.0507402
복지관,신길종합사회복지관,,    ,영등포구 ,150-853,서울시 영등포구 영등포로84길 24-5,37.5111591,126.9214567
복지관,신내종합사회복지관,,    ,중랑구  ,131-792,서울시 중랑구 봉화산로 153,37.6053667,127.0911425
복지관,신당종합사회복지관,,    ,중구   ,100-828,서울시 중구 동호로11길 22,37.5544011,127.0095329
공연장,신도림 테크노마트 프라임아트홀,Prime Art Hall,2007,구로구  ,       ,서울시 구로구 구로5동3-25,37.5000414,126.8893134
복지관,신림종합사회복지관,,    ,관악구  ,151-015,서울시 관악구 난곡로 110,37.4648455,126.9198509
청소년수련관,신림청소년쉼터,,    ,관악구  ,151-891,서울시 관악구 신림로 376,37.4879832,126.9288344
복지관,신목종합사회복지관,,    ,양천구  ,158-764,서울시 양천구 신목로 5,37.5169375,126.8765544
공연연습실(대학로),신사문화센터,,    ,강남구  ,135-890,서울시 강남구 압구정로 128-0,37.5239986,127.022742
복지관,신사종합사회복지관,,    ,은평구  ,122-882,서울시 은평구 은평로 38,37.5980236,126.9122222
도서관,신월디지털정보도서관,,    ,양천구  ,158-832,서울시 양천구 오목로5길 34,37.5247014,126.8400911
복지관,신월종합사회복지관,,    ,양천구  ,158-841,서울시 양천구 신월로 160,37.5175174,126.841609
청소년수련관,신월청소년문화센터,,    ,양천구  ,158-829,서울시 양천구 가로공원로 86,37.5352345,126.8254896
복지관,신정종합사회복지관,,    ,양천구  ,158-857,서울시 양천구 신정중앙로 80,37.5264869,126.860493
공연장,신촌문화발전소,Shinchon Arts Space,2018,서대문구 ,3777,서울시 서대문구 연세로2나길 57 (창천동),37.5579585,126.9397595
공연연습실(대학로),신한아트홀,,    ,강남구  ,135-514,서울시 강남구 역삼로 251,37.4985355,127.0437437
공연연습실(대학로),신한아트홀,,    ,강남구  ,135-514,서울시 강남구 역삼로 251,37.4985355,127.0437437
공연연습실(대학로),쌈지스페이스 바람소극장,,    ,마포구  ,121-880,서울시 마포구 와우산로30길 18,37.5539627,126.929647
청소년수련관,쌍문동청소년랜드,,    ,도봉구  ,132-884,서울시 도봉구 노해로 140,37.6472083,127.0260468
청소년수련관,쌍문동청소년문화의집,,    ,도봉구  ,132-034,서울시 도봉구 시루봉로 2길 34,37.6543099,127.0290053
공연연습실(대학로),썬프라자 아트홀,,    ,영등포구 ,150-820,서울시 영등포구 신길로 41,37.496457,126.9080686
공연장,썬프라자아트홀,Sunplaza Art Hall,1996,영등포구 ,       ,서울시 영등포구 대림동 909-2 (썬프라자백화점) 2층,37.496457,126.9080686
공연장,씨어터 송,Theatre Song,2013,서초구  ,       ,서울시 서초구 법원로 3길 22 영인빌딩 B1,37.4932388,127.0082602
공연연습실(대학로),씨어터SH,,    ,종로구  ,110-809,서울시 종로구 동숭길 25,37.5799187,127.0035083
공연장,씨어터디아더,Theater TheOther,2005,종로구  ,       ,서울시 종로구 동숭동 1-132,37.5801229,127.0035125
공연장,씨어터바 꿈꾸다,Theater Bar Dreaming,2010,종로구  ,       ,서울시 종로구 명륜2가 33번지 B1층,37.5836029,127.0004638
공연장,씽크아트홀,Think Art Hall,2005,서초구  ,       ,서울시 서초구 반포동 센트럴시티 파미에파크 2F 씽크타운,37.5041299,127.0030692
전시시설,아라리오서울,,    ,강남구  ,135-100,서울시 강남구 도산대로 75길 22,37.5256884,127.0457141
미술관,아르코미술관,,    ,종로구  ,110-809,서울시 종로구 동숭길 3,37.5800891,127.0029816
공연연습실(대학로),아르코예술극장,,    ,종로구  ,110-809,서울시 종로구 대학로8길 7,37.5811966,127.0029748
공연장,아르코예술극장 대극장,Arko Arts Theater,1981,종로구  ,       ,서울시 종로구 동숭동 1-111,37.5811966,127.0029748
공연장,아르코예술극장 소극장,Arko Arts Theater : Small Theater,1981,종로구  ,       ,서울시 종로구 동숭동 1-111,37.5811966,127.0029748
공연장,아름다운 극장,Beautiful Theater,2008,종로구  ,       ,서울시 종로구 명륜2가 8-9,37.5847113,127.0000354
공연연습실(대학로),아름다운극장,,    ,종로구  ,110-522,서울시 종로구 성균관로4길 48,37.5847113,127.0000354
공연장,아리랑소극장,Arirang Theater,1996,종로구  ,       ,서울시 종로구 동숭동 1 - 153 번지,37.5799967,127.0042474
공연장,아리랑아트홀,Arirang Art Hall,1998,성북구  ,       ,서울시 성북구 돈암동 51-49호,37.5978002,127.0214385
도서관,아리랑정보도서관,,    ,성북구  ,136-891,서울시 성북구 아리랑로 82,37.5999181,127.0139024
전시시설,아소갤러리,,    ,강남구  ,135-732,서울시 강남구 테헤란로 521,37.5090474,127.060893
공연연습실(대학로),아시아공원 원형무대,,    ,송파구  ,138-892,서울시 송파구 올림픽로 44,37.5102687,127.0763977
공연장,아이러브아트홀,EYE LOVE ART HALL,2018,강남구  ,6022,서울시 강남구 압구정로32길 30 (신사동),37.5258146,127.0297725
전시시설,아츠스테이 갤러리,ARTXSTAY Gallery in Mullae,2017,영등포구 ,7299,서울시 영등포구 문래동3가 54-43,37.5137559,126.8969355
전시시설,아츠스테이 시청점,ARTXSTAY Co-working in Cityhall,2018,중구   ,4533,"서울시 중구 을지로 지하 12 (을지로1가, 시청광장지하쇼핑센터)",37.5658166,126.9787644
공연장,아츠플레이씨어터 1관,Arts Play Theater 1,2007,종로구  ,       ,서울시 종로구 동숭동 1-58,37.5822932,127.0025237
공연연습실(대학로),아츠플레이씨어터1관,,    ,종로구  ,110-809,서울시 종로구 대학로8가길 30,37.5822932,127.0025237
전시시설,아카스페이스,,    ,종로구  ,110-778,서울시 종로구 인사동5길 29,37.572007,126.9848565
공연연습실(대학로),아트선재 센터(공연장),,    ,종로구  ,110-200,서울시 종로구 율곡로3길 87,37.5794223,126.9818411
공연연습실(대학로),아트센터K,,    ,종로구  ,110-530,서울시 종로구 대학로14길 29,37.5846112,127.002336
공연장,"아트센터K 네모극장(구,원더스페이스 네모극장)",Wonder Space Theater(Nemo),2005,종로구  ,       ,서울시 종로구 혜화동 163-24번지 원더스페이스,37.584533,127.0023555
공연장,"아트센터K 동그라미극장(구,원더스페이스 동그라미극장)",Wonder Space Theater(Donggeurami),2005,종로구  ,       ,서울시 종로구 혜화동 163-24번지 원더스페이스,37.584533,127.0023555
공연장,"아트센터K 세모극장(구,원더스페이스 세모극장)",Wonder Space Theater(Semo),2005,종로구  ,       ,서울시 종로구 혜화동 163-24번지,37.5846112,127.002336
미술관,아트센터나비,,    ,종로구  ,110-728,서울시 종로구 종로 26,37.5696154,126.9803675
전시시설,아트스페이스풀,,    ,종로구  ,110-803,서울시 종로구 세검정로 9길 91-5,37.6064131,126.959217
공연장,아트씨어터 문,Art Theter Mu:n,2007,종로구  ,       ,서울시 종로구 명륜3가 140-4번지 태연 빌딩 지하 1층.,37.5830622,126.9969567
공연연습실(대학로),아트씨어터문,,    ,종로구  ,110-812,서울시 종로구 성균관로3길 23,37.5830622,126.9969567
전시시설,아트파크,,    ,종로구  ,110-230,서울시 종로구 삼청로 129,37.5869381,126.9814871
전시시설,아트포럼뉴게이트,,    ,종로구  ,110-524,서울시 종로구 대명1길 16-7,37.582876,127.0002772
공연장,아트홀 봄,Art Hall bom,2006,동작구  ,       ,서울시 동작구 대방동 345-1 서울여성플라자 1층 아트홀 봄,37.5115773,126.9271429
공연장,아티스탄홀,Artistan Hall,2007,종로구  ,       ,서울시 종로구 동숭동 1-35,37.5830934,127.0020893
공연연습실(대학로),아티스탄홀,,    ,종로구  ,110-522,서울시 종로구 창경궁로 241-1,37.5833986,126.9988578
공연연습실(대학로),악어극장,,    ,종로구  ,110-521,서울시 종로구 성균관로 48-2,37.5868067,126.9967584
공연장,알과핵 소극장,Theater Egg & Nucleus,1998,종로구  ,       ,서울시 종로구 동숭동 1-140,37.5799321,127.0036996
공연장,암사어린이 극장,Amsa Children Theater,    ,강동구  ,       ,서울시 강동구 암사동116-22(암사동 선사유적지 근처),37.5634545,127.1333618
공연장,압구정 로데오 극장,RodeoTheater,2012,강남구  ,       ,서울시 강남구 신사동 657-32 지하 1층,37.5257489,127.0382932
공연연습실(대학로),압구정예홀,,    ,강남구  ,135-896,서울시 강남구 언주로174길 30,37.5278596,127.0362455
공연장,애경아트홀,Aekyung Art Hall,    ,구로구  ,       ,서울시 구로구 구로5동 573번지 애경 백화점 내 5층,37.5000414,126.8893134
복지관,양재종합사회복지관,,    ,서초구  ,137-887,서울시 서초구 남부순환로 2610,37.4845271,127.036194
공연장,양천 문화회관 대극장,YANGCHEON CITY HALL,1998,양천구  ,       ,서울시 양천구 목동서로 367(신정동 322번지),37.5165519,126.8632631
